"series_id","method_id","timestamp","origin_timestamp","forecast","lo80","hi80","lo90","hi90","horizon"
"Y170","ARIMA",1992,1987,6562.04202582193,5377.88938977753,7746.19466186634,5042.19857150562,8081.88548013824,5
"Y170","ARIMA",1993,1987,6700.90724535628,5388.81789870674,8012.99659200582,5016.85880068543,8384.95569002713,6
"Y171","ARIMA",1988,1987,5338.25731625638,5055.13598308842,5621.37864942433,4974.875019165,5701.63961334775,1
"Y171","ARIMA",1989,1987,5463.68279593525,4908.11119971471,6019.2543921558,4750.61437196884,6176.75121990167,2
"Y171","ARIMA",1990,1987,5589.10827561413,4856.1949739479,6322.02157728036,4648.42423690799,6529.79231432027,3
"Y171","ARIMA",1991,1987,5714.533755293,4839.51146015331,6589.5560504327,4591.45479809763,6837.61271248837,4
"Y171","ARIMA",1992,1987,5839.95923497188,4842.88043857523,6837.03803136852,4560.22245441363,7119.69601553012,5
"Y171","ARIMA",1993,1987,5965.38471465075,4859.64141919017,7071.12801011133,4546.17855945971,7384.59086984179,6
"Y172","ARIMA",1982,1981,7626,7524.65197284671,7727.34802715329,7495.92121540063,7756.07878459937,1
"Y172","ARIMA",1983,1981,8602.1,8375.47892189975,8828.72107810025,8311.23499520525,8892.96500479475,2
"Y172","ARIMA",1984,1981,9578.2,9198.99040556693,9957.40959443308,9091.48975474118,10064.9102452588,3
"Y172","ARIMA",1985,1981,10554.3,9999.19399369497,11109.406006305,9841.82915422068,11266.7708457793,4
"Y172","ARIMA",1986,1981,11530.4,10778.7829143556,12282.0170856444,10565.7099144509,12495.0900855491,5
"Y172","ARIMA",1987,1981,12506.5,11539.7014391221,13473.2985608779,11265.6274809799,13747.3725190201,6
"Y173","ARIMA",1982,1981,6505.67141152665,6436.07014483069,6575.27267822261,6416.33915284644,6595.00367020686,1
"Y173","ARIMA",1983,1981,7388.1428230533,7202.39668783474,7573.88895827186,7149.74023948138,7626.54540662522,2
"Y173","ARIMA",1984,1981,8270.61423457995,7938.90626846969,8602.32220069021,7844.87166922848,8696.35679993142,3
"Y173","ARIMA",1985,1981,9153.0856461066,8650.60352310624,9655.56776910695,8508.15682332904,9798.01446888415,4
"Y173","ARIMA",1986,1981,10035.5570576332,9340.6223429135,10730.491772353,9143.61800755256,10927.4961077139,5
"Y173","ARIMA",1987,1981,10918.0284691599,10011.1511898899,11824.9057484299,9754.06408246489,12081.9928558549,6
"Y174","ARIMA",1982,1981,6006.2,5922.35467005485,6090.04532994515,5898.58568406366,6113.81431593633,1
"Y174","ARIMA",1983,1981,6711,6523.51614264674,6898.48385735325,6470.36707421421,6951.63292578578,2
"Y174","ARIMA",1984,1981,7415.8,7102.07950186423,7729.52049813577,7013.14409985418,7818.45590014581,3
"Y174","ARIMA",1985,1981,8120.6,7661.36021447578,8579.83978552422,7531.17211651181,8710.02788348818,4
"Y174","ARIMA",1986,1981,8825.4,8203.58639091074,9447.21360908925,8027.31087296311,9623.48912703688,5
"Y174","ARIMA",1987,1981,9530.2,8730.36652909583,10330.0334709042,8503.62485394661,10556.7751460534,6
"Y175","ARIMA",1982,1981,10442.8187924362,10353.4250027548,10532.2125821175,10328.0831055254,10557.5544793469,1
"Y175","ARIMA",1983,1981,12260.0589360955,12035.1176565085,12485.0002156825,11971.3499293513,12548.7679428397,2
"Y175","ARIMA",1984,1981,14342.2151923331,13902.0346832686,14782.3957013975,13777.2496253484,14907.1807593178,3
"Y175","ARIMA",1985,1981,16683.1801968463,15940.5015286406,17425.8588650519,15729.9624458786,17636.3979478139,4
"Y175","ARIMA",1986,1981,19273.2477694234,18133.0944117234,20413.4011271234,17809.8767774831,20736.6187613637,5
"Y175","ARIMA",1987,1981,22103.7462246968,20464.8644475831,23742.6280018106,20000.2642363739,24207.2282130198,6
"Y176","ARIMA",1982,1981,6813,6703.93119404334,6922.06880595666,6673.01170308832,6952.98829691168,1
"Y176","ARIMA",1983,1981,7671,7427.11473565617,7914.88526434383,7357.97665205107,7984.02334794893,2
"Y176","ARIMA",1984,1981,8529,8120.90189652564,8937.09810347436,8005.21175479852,9052.78824520148,3
"Y176","ARIMA",1985,1981,9387,8789.60554657383,9984.39445342617,8620.25251994744,10153.7474800526,4
"Y176","ARIMA",1986,1981,10245,9436.12408627488,11053.8759137251,9206.81900423253,11283.1809957675,5
"Y176","ARIMA",1987,1981,11103,10062.549903462,12143.450096538,9767.59675836357,12438.4032416364,6
"Y177","ARIMA",1975,1974,8555.79998508149,7454.0049280352,9657.59504212777,7141.66133903361,9969.93863112937,1
"Y177","ARIMA",1976,1974,8750.18564986316,7527.84563324201,9972.52566648431,7181.32922319818,10319.0420765281,2
"Y177","ARIMA",1977,1974,8944.57131464483,7612.55108779573,10276.5915414939,7234.94186218156,10654.2007671081,3
"Y177","ARIMA",1978,1974,9138.95697942651,7705.62496860804,10572.288990245,7299.29525998683,10978.6186988662,4
"Y177","ARIMA",1979,1974,9333.34264420818,7805.40173509597,10861.2835533204,7372.25171841875,11294.4335699976,5
"Y177","ARIMA",1980,1974,9527.72830898986,7910.70444081709,11144.7521771626,7452.30064307242,11603.1559749073,6
"Y178","ARIMA",1984,1983,6097.21631578515,4092.69531925422,8101.73731231607,3524.44146997305,8669.99116159724,1
"Y178","ARIMA",1985,1983,6049.01731366194,3895.58212703024,8202.45250029364,3285.11317404907,8812.9214532748,2
"Y178","ARIMA",1986,1983,6030.09669061232,3854.62046479325,8205.57291643139,3237.90318346728,8822.29019775736,3
"Y178","ARIMA",1987,1983,6022.66935890801,3843.81649675499,8201.52222106103,3226.14198594741,8819.19673186861,4
"Y178","ARIMA",1988,1983,6019.75374370331,3840.38101652019,8199.12647088643,3222.5591312002,8816.94835620642,5
"Y178","ARIMA",1989,1983,6018.60921261727,3839.15638671053,8198.06203852402,3221.31179451539,8815.90663071916,6
"Y179","ARIMA",1988,1987,5677,5191.71663108418,6162.28336891582,5054.14553910969,6299.85446089031,1
"Y179","ARIMA",1989,1987,5677,4990.70567808514,6363.29432191486,4796.15077402434,6557.84922597566,2
"Y179","ARIMA",1990,1987,5677,4836.46454896961,6517.53545103039,4598.18442801706,6755.81557198294,3
"Y179","ARIMA",1991,1987,5677,4706.43326216836,6647.56673783164,4431.29107821938,6922.70892178062,4
"Y179","ARIMA",1992,1987,5677,4591.87339875412,6762.12660124588,4284.25508536028,7069.74491463972,5
"Y179","ARIMA",1993,1987,5677,4488.30336549743,6865.69663450257,4151.32438680243,7202.67561319757,6
"Y180","ARIMA",1988,1987,2665.19131811343,2286.94578907623,3043.43684715062,2179.71843739433,3150.66419883253,1
"Y180","ARIMA",1989,1987,2665.19131811343,2235.98805423665,3094.3945819902,2114.31489279603,3216.06774343082,2
"Y180","ARIMA",1990,1987,2665.19131811343,2190.46908015914,3139.91355606771,2055.89192206314,3274.49071416372,3
"Y180","ARIMA",1991,1987,2665.19131811343,2148.94819254741,3181.43444367945,2002.60043975483,3327.78219647203,4
"Y180","ARIMA",1992,1987,2665.19131811343,2110.52680132871,3219.85583489815,1953.28711799884,3377.09551822802,5
"Y180","ARIMA",1993,1987,2665.19131811343,2074.59967605788,3255.78296016898,1907.17515192859,3423.20748429827,6
"Y181","ARIMA",1987,1986,5837.84369879166,5535.35950882381,6140.32788875951,5449.60944404853,6226.07795353478,1
"Y181","ARIMA",1988,1986,6133.88739758332,5658.35839381562,6609.41640135101,5523.5525288217,6744.22226634494,2
"Y181","ARIMA",1989,1986,6429.93109637498,5787.90485517196,7071.95733757799,5605.8993368788,7253.96285587115,3
"Y181","ARIMA",1990,1986,6725.97479516663,5914.79632050812,7537.15326982514,5684.83849443572,7767.11109589754,4
"Y181","ARIMA",1991,1986,7022.01849395829,6036.18354166947,8007.85344624711,5756.71303107689,8287.3239568397,5
"Y181","ARIMA",1992,1986,7318.06219274995,6150.97948348289,8485.14490201701,5820.12775226218,8815.99663323772,6
"Y182","ARIMA",1987,1986,7169.75849333282,6659.61010520394,7679.90688146169,6514.99012578716,7824.52686087848,1
"Y182","ARIMA",1988,1986,7539.41698666563,6745.71430705715,8333.11966627411,6520.71062605163,8558.12334727963,2
"Y182","ARIMA",1989,1986,7909.07547999845,6846.85930465902,8971.29165533788,6545.73577866454,9272.41518133236,3
"Y182","ARIMA",1990,1986,8278.73397333126,6946.65489814588,9610.81304851665,6569.02898984608,9988.43895681645,4
"Y182","ARIMA",1991,1986,8648.39246666408,7039.8142659443,10256.9706673839,6583.80469756825,10712.9802357599,5
"Y182","ARIMA",1992,1986,9018.0509599969,7124.18290624123,10911.9190137526,6587.29762869123,11448.8042913026,6
"Y183","ARIMA",1987,1986,5589.42689224985,5264.22956654805,5914.62421795165,5172.04064339593,6006.81314110377,1
"Y183","ARIMA",1988,1986,5844.5537844997,5310.6542803017,6378.4532886977,5159.301189506,6529.8063794934,2
"Y183","ARIMA",1989,1986,6099.68067674955,5353.23136412975,6846.12998936935,5141.62335607018,7057.73799742892,3
"Y183","ARIMA",1990,1986,6354.8075689994,5384.51512632066,7325.10001167813,5109.45070123614,7600.16443676265,4
"Y183","ARIMA",1991,1986,6609.93446124925,5402.79252216241,7817.07640033609,5060.58455591911,8159.28436657939,5
"Y183","ARIMA",1992,1986,6865.0613534991,5407.78316346402,8322.33954353418,4994.66504577202,8735.45766122618,6
"Y184","ARIMA",1987,1986,11244.9747481434,10919.315608375,11570.6338879119,10826.9957673519,11662.9537289349,1
"Y184","ARIMA",1988,1986,11932.2494962869,11320.8447201039,12543.6542724699,11147.5199616523,12716.9790309215,2
"Y184","ARIMA",1989,1986,12619.5242444303,11683.1168835366,13555.931605324,11417.6584082979,13821.3900805627,3
"Y184","ARIMA",1990,1986,13306.7989925738,12007.2776647894,14606.3203203581,11638.8814254812,14974.7165596664,4
"Y184","ARIMA",1991,1986,13994.0737407172,12296.1103788354,15692.037102599,11814.7613592953,16173.3861221391,5
"Y184","ARIMA",1992,1986,14681.3484888607,12552.1694435999,16810.5275341214,11948.5767696533,17414.120208068,6
"Y185","ARIMA",1987,1986,13999.6521767134,13392.4997522023,14606.8046012245,13220.3804763624,14778.9238770644,1
"Y185","ARIMA",1988,1986,14934.1043534268,13856.444164982,16011.7645418716,13550.94247587,16317.2662309836,2
"Y185","ARIMA",1989,1986,15868.5565301402,14275.2736461755,17461.8394141049,13823.600087568,17913.5129727124,3
"Y185","ARIMA",1990,1986,16803.0087068536,14644.1597614327,18961.8576522745,14032.1560830601,19573.8613306471,4
"Y185","ARIMA",1991,1986,17737.460883567,14964.7393239767,20510.1824431573,14178.7112893744,21296.2104777596,5
"Y185","ARIMA",1992,1986,18671.9130602804,15239.5644933691,22104.2616271917,14266.5413678455,23077.2847527153,6
"Y186","ARIMA",1987,1986,7768.90382967611,7484.35596947721,8053.45168987501,7403.69060496241,8134.11705438982,1
"Y186","ARIMA",1988,1986,8167.09682866586,7629.65162740441,8704.5420299273,7477.29338075943,8856.90027657229,2
"Y186","ARIMA",1989,1986,8581.97658091906,7791.25649489806,9372.69666694007,7567.09833773083,9596.85482410729,3
"Y186","ARIMA",1990,1986,9003.83686797073,7958.16602851415,10049.5077074273,7661.73287534158,10345.9408605999,4
"Y186","ARIMA",1991,1986,9428.61730763107,8123.94997527162,10733.2846399905,7754.09491517111,11103.139700091,5
"Y186","ARIMA",1992,1986,9854.61932866077,8284.97438339617,11424.2642739254,7840.00185195599,11869.2368053656,6
"Y187","ARIMA",1987,1986,9768.4,9326.06967807888,10210.7303219211,9200.67517808588,10336.1248219141,1
"Y187","ARIMA",1988,1986,10035.9,9046.81933167501,11024.980668325,8766.42870568607,11305.3712943139,2
"Y187","ARIMA",1989,1986,10303.4,8648.35148358974,11958.4485164103,8179.16822643012,12427.6317735699,3
"Y187","ARIMA",1990,1986,10570.9,8148.1570481528,12993.6429518472,7461.34308582034,13680.4569141797,4
"Y187","ARIMA",1991,1986,10838.4,7557.99053577204,14118.809464228,6628.04003463385,15048.7599653662,5
"Y187","ARIMA",1992,1986,11105.9,6886.33765944065,15325.4623405594,5690.15036758667,16521.6496324133,6
"Y188","ARIMA",1987,1986,3149.06010480475,2921.50804591518,3376.61216369433,2857.00019910308,3441.12001050643,1
"Y188","ARIMA",1988,1986,3253.12439143455,2858.64716454292,3647.60161832618,2746.81835206209,3759.430430807,2
"Y188","ARIMA",1989,1986,3357.18867806434,2847.83160727084,3866.54574885784,2703.43595532311,4010.94140080557,3
"Y188","ARIMA",1990,1986,3461.25296469413,2858.52834382772,4063.97758556055,2687.66428879581,4234.84164059246,4
"Y188","ARIMA",1991,1986,3565.31725132392,2881.86329411116,4248.77120853669,2688.11359397594,4442.52090867191,5
"Y188","ARIMA",1992,1986,3669.38153795372,2913.77472574182,4424.98835016561,2699.57069379325,4639.19238211418,6
"Y189","ARIMA",1987,1986,7425.51923077055,6780.50389936445,8070.53456217664,6597.65101553274,8253.38744600835,1
"Y189","ARIMA",1988,1986,7671.53846154109,6759.34903192801,8583.72789115417,6500.75600369418,8842.32091938801,2
"Y189","ARIMA",1989,1986,7917.55769231164,6800.3583666554,9034.75701796788,6483.64788154839,9351.46750307489,3
"Y189","ARIMA",1990,1986,8163.57692308218,6873.54626026999,9453.60758589438,6507.84049260657,9819.3133535578,4
"Y189","ARIMA",1991,1986,8409.59615385273,6967.29802629914,9851.89428140632,6558.42654816957,10260.7657595359,5
"Y189","ARIMA",1992,1986,8655.61538462327,7075.65694640614,10235.5738228404,6627.76068302205,10683.4700862245,6
"Y190","ARIMA",1987,1986,5445.3269736808,5218.00491074871,5672.64903661289,5153.56226459471,5737.09168276689,1
"Y190","ARIMA",1988,1986,6026.6539473616,5619.23965305089,6434.0682416723,5503.74336171999,6549.5645330032,2
"Y190","ARIMA",1989,1986,6607.98092104239,6001.78258662986,7214.17925545492,5829.9337820756,7386.02806000919,3
"Y190","ARIMA",1990,1986,7189.30789472319,6364.26939834331,8014.34639110307,6130.38244870079,8248.2333407456,4
"Y190","ARIMA",1991,1986,7770.63486840399,6707.54227285693,8833.72746395105,6406.17029391163,9135.09944289635,5
"Y190","ARIMA",1992,1986,8351.96184208479,7032.7000715689,9671.22361260068,6658.70769104379,10045.2159931258,6
"Y191","ARIMA",1987,1986,9111.00007905709,8483.6412940392,9738.35886407498,8305.79379576717,9916.20636234701,1
"Y191","ARIMA",1988,1986,9511.00015811418,8498.92042404578,10523.0798921826,8212.00988249537,10809.990433733,2
"Y191","ARIMA",1989,1986,9911.00023717127,8515.35001996436,11306.6504543782,8119.70257623568,11702.2978981068,3
"Y191","ARIMA",1990,1986,10311.0003162284,8516.60850643781,12105.3921260189,8007.92336180885,12614.0772706479,4
"Y191","ARIMA",1991,1986,10711.0003952854,8498.31578089859,12923.6850096723,7871.05043843193,13550.950352139,5
"Y191","ARIMA",1992,1986,11111.0004743425,8459.22866369147,13762.7722849936,7707.48820229166,14514.5127463934,6
"Y192","ARIMA",1988,1987,2445.00169633924,305.805088776985,4584.1983039015,-300.627424886005,5190.63081756449,1
"Y192","ARIMA",1989,1987,3124.87757740992,597.436167072754,5652.31898774708,-119.058353434797,6368.81350825463,2
"Y192","ARIMA",1990,1987,3552.67071760366,887.095985338275,6218.24544986905,131.442587455254,6973.89884775207,3
"Y192","ARIMA",1991,1987,3821.8477481355,1103.52216348652,6540.17333278448,332.914631936791,7310.78086433421,4
"Y192","ARIMA",1992,1987,3991.21996792641,1252.28995539055,6730.14998046228,475.841354837689,7506.59858101514,5
"Y192","ARIMA",1993,1987,4097.79276420187,1350.74773547026,6844.83779293347,571.998640585746,7623.58688781799,6
"Y193","ARIMA",1988,1987,1816.23764319332,58.4493755508827,3574.02591083577,-439.859173492895,4072.33445987954,1
"Y193","ARIMA",1989,1987,2273.23867418444,270.478357475787,4275.99899089309,-297.276363540788,4843.75371190966,2
"Y193","ARIMA",1990,1987,2273.23867418444,270.478357475787,4275.99899089309,-297.276363540788,4843.75371190966,3
"Y193","ARIMA",1991,1987,2273.23867418444,270.478357475787,4275.99899089309,-297.276363540788,4843.75371190966,4
"Y193","ARIMA",1992,1987,2273.23867418444,270.478357475787,4275.99899089309,-297.276363540788,4843.75371190966,5
"Y193","ARIMA",1993,1987,2273.23867418444,270.478357475787,4275.99899089309,-297.276363540788,4843.75371190966,6
"Y194","ARIMA",1988,1987,3332.96616070199,2993.73715502435,3672.19516637962,2897.57044557219,3768.36187583178,1
"Y194","ARIMA",1989,1987,3225.93232140397,2682.78519168022,3769.07945112772,2528.81052754565,3923.05411526229,2
"Y194","ARIMA",1990,1987,3118.89848210596,2374.43066601877,3863.36629819314,2163.38438469289,4074.41257951902,3
"Y194","ARIMA",1991,1987,3011.86464280794,2059.40374451984,3964.32554109604,1789.39431449705,4234.33497111883,4
"Y194","ARIMA",1992,1987,2904.83080350993,1735.0906717931,4074.57093522675,1403.48559823332,4406.17600878653,5
"Y194","ARIMA",1993,1987,2797.79696421191,1400.6578019878,4194.93612643602,1004.58826303594,4591.00566538789,6
"Y195","ARIMA",1988,1987,9520,8853.99616644896,10186.003833551,8665.19333389876,10374.8066661012,1
"Y195","ARIMA",1989,1987,9520,8578.12834599965,10461.8716540004,8311.12081959269,10728.8791804073,2
"Y195","ARIMA",1990,1987,9520,8366.44752225395,10673.552477746,8039.43142366408,11000.5685763359,3
"Y195","ARIMA",1991,1987,9520,8187.99233289792,10852.0076671021,7810.38666779751,11229.6133322025,4
"Y195","ARIMA",1992,1987,9520,8030.77015490442,11009.2298450956,7608.59418697765,11431.4058130223,5
"Y195","ARIMA",1993,1987,9520,7888.63044106246,11151.3695589375,7426.15983932232,11613.8401606777,6
"Y196","ARIMA",1996,1995,3995,3403.51167680752,4586.48832319248,3235.83295603548,4754.16704396452,1
"Y196","ARIMA",1997,1995,3995,3158.50919135588,4831.49080864412,2921.37567031869,5068.62432968131,2
"Y196","ARIMA",1998,1995,3995,2970.51217214691,5019.48782785309,2680.08410842158,5309.91589157842,3
"Y196","ARIMA",1999,1995,3995,2812.02335361504,5177.97664638496,2476.66591207097,5513.33408792903,4
"Y196","ARIMA",2000,1995,3995,2672.39190144425,5317.60809855575,2297.45088341777,5692.54911658223,5
"Y196","ARIMA",2001,1995,3995,2546.155419364,5443.844580636,2135.42811274989,5854.57188725011,6
"Y197","ARIMA",1988,1987,4789.63836371145,4459.78431787548,5119.49240954742,4366.27527927142,5213.00144815148,1
"Y197","ARIMA",1989,1987,4876.60795641057,4504.61646002083,5248.59945280031,4399.16203969339,5354.05387312775,2
"Y197","ARIMA",1990,1987,4963.57754910969,4553.75849730975,5373.39660090963,4437.58049064526,5489.57460757412,3
"Y197","ARIMA",1991,1987,5050.54714180881,4606.10857794411,5494.98570567352,4480.11642065456,5620.97786296306,4
"Y197","ARIMA",1992,1987,5137.51673450793,4660.96703208221,5614.06643693366,4525.87181320156,5749.16165581431,5
"Y197","ARIMA",1993,1987,5224.48632720706,4717.85667873199,5731.11597568212,4574.23421311344,5874.73844130067,6
"Y198","ARIMA",1988,1987,4378,3826.16814614167,4929.83185385833,3669.73148339098,5086.26851660902,1
"Y198","ARIMA",1989,1987,4378,3597.59190812406,5158.40809187594,3376.35705800966,5379.64294199034,2
"Y198","ARIMA",1990,1987,4378,3422.19919188244,5333.80080811756,3151.24294383174,5604.75705616826,3
"Y198","ARIMA",1991,1987,4378,3274.33629228333,5481.66370771667,2961.46296678197,5794.53703321803,4
"Y198","ARIMA",1992,1987,4378,3144.06646262303,5611.93353737697,2794.2634505393,5961.7365494607,5
"Y198","ARIMA",1993,1987,4378,3026.29353423298,5729.70646576702,2643.10353342996,6112.89646657004,6
"Y199","ARIMA",1984,1983,3007.28539218189,1979.60742818779,4034.96335617598,1688.2750051941,4326.29577916968,1
"Y199","ARIMA",1985,1983,2901.65595470017,1623.10976959243,4180.20213980792,1260.65969177903,4542.65221762132,2
"Y199","ARIMA",1986,1983,2823.47490348694,1426.47000908691,4220.47979788698,1030.43853319749,4616.5112737764,3
"Y199","ARIMA",1987,1983,2765.60962544962,1307.78655686321,4223.43269403604,894.513973673107,4636.70527722614,4
"Y199","ARIMA",1988,1983,2722.78095596545,1232.69286239162,4212.86904953928,810.273592946803,4635.28831898409,5
"Y199","ARIMA",1989,1983,2691.08155017323,1183.61097483051,4198.55212551595,756.264013337405,4625.89908700905,6
"Y200","ARIMA",1984,1983,2722.58887816424,1639.48578620672,3805.69197012176,1332.44110957905,4112.73664674943,1
"Y200","ARIMA",1985,1983,2722.58887816424,1517.96314870997,3927.21460761851,1176.46849293424,4268.70926339423,2
"Y200","ARIMA",1986,1983,2722.58887816424,1407.62348382166,4037.55427250681,1034.84906624265,4410.32869008582,3
"Y200","ARIMA",1987,1983,2722.58887816424,1305.85148945248,4139.326266876,904.226125612792,4540.95163071568,4
"Y200","ARIMA",1988,1983,2722.58887816424,1210.91574258595,4234.26201374253,782.377413661506,4662.80034266697,5
"Y200","ARIMA",1989,1983,2722.58887816424,1121.5996498793,4323.57810644918,667.741449738176,4777.4363065903,6
"Y201","ARIMA",1984,1983,1116.29073742109,364.236043001476,1868.3454318407,151.038987089604,2081.54248775257,1
"Y201","ARIMA",1985,1983,772.996326636687,8.48969800900863,1537.50295526436,-208.23730822864,1754.22996150201,2
"Y201","ARIMA",1986,1983,649.880645038985,-310.209245496746,1609.97053557472,-582.381388815304,1882.14267889327,3
"Y201","ARIMA",1987,1983,526.764963441283,-595.32006479952,1648.84999168209,-913.415578701402,1966.94550558397,4
"Y201","ARIMA",1988,1983,403.649281843581,-859.828863315811,1667.12742700297,-1218.0073611774,2025.30592486456,5
"Y201","ARIMA",1989,1983,280.533600245879,-1110.03435422045,1671.10155471221,-1504.24104708128,2065.30824757304,6
"Y202","ARIMA",1986,1985,7546.93685739931,6837.02486129627,8256.84885350235,6635.7746747756,8458.09904002301,1
"Y202","ARIMA",1987,1985,7576.72497407538,6483.39156311037,8670.05838504038,6173.44673319649,8980.00321495426,2
"Y202","ARIMA",1988,1985,7913.83443374663,6724.0319355997,9103.63693189356,6386.73945992773,9440.92940756553,3
"Y202","ARIMA",1989,1985,8165.00170098223,6927.1134959103,9402.88990605415,6576.18939048598,9753.81401147847,4
"Y202","ARIMA",1990,1985,8235.63779366211,6894.80874916264,9576.46683816159,6514.70234614493,9956.57324117929,5
"Y202","ARIMA",1991,1985,8321.72123520702,6847.07055058646,9796.37191982758,6429.02757207389,10214.4148983401,6
"Y203","ARIMA",1984,1983,7089.30362604294,6172.15762964375,8006.44962244212,5912.15948359858,8266.4477684873,1
"Y203","ARIMA",1985,1983,7214.04114082464,6207.49918126521,8220.58310038406,5922.15852183958,8505.9237598097,2
"Y203","ARIMA",1986,1983,7245.98189074009,6193.34058764273,8298.62319383744,5894.93140488404,8597.03237659613,3
"Y203","ARIMA",1987,1983,7477.49722578152,6378.87860817681,8576.11584338624,6067.43549561961,8887.55895594344,4
"Y203","ARIMA",1988,1983,7722.77298397894,6516.35927584774,8929.18669211014,6174.35775296144,9271.18821499643,5
"Y203","ARIMA",1989,1983,7903.8445445271,6624.63473824554,9183.05435080865,6261.99653305051,9545.69255600368,6
"Y204","ARIMA",1984,1983,9015,8030.3308219245,9999.6691780755,7751.19079212272,10278.8092078773,1
"Y204","ARIMA",1985,1983,9255,7862.46749391486,10647.5325060851,7467.70387796795,11042.2961220321,2
"Y204","ARIMA",1986,1983,9495,7789.50295492614,11200.4970450739,7306.01824088317,11683.9817591168,3
"Y204","ARIMA",1987,1983,9735,7765.66164384899,11704.338356151,7207.38158424543,12262.6184157546,4
"Y204","ARIMA",1988,1983,9975,7773.21278247433,12176.7872175257,7149.03670059623,12800.9632994038,5
"Y204","ARIMA",1989,1983,10215,7803.06294826931,12626.9370517307,7119.31230846966,13310.6876915303,6
"Y205","ARIMA",1984,1983,1989,592.872852360116,3385.12714763988,197.09020548073,3780.90979451927,1
"Y205","ARIMA",1985,1983,1989,14.5780530104123,3963.42194698959,-545.143133958338,4523.14313395834,2
"Y205","ARIMA",1986,1983,1989,-429.163153538494,4407.16315353849,-1114.67880668768,5092.67880668768,3
"Y205","ARIMA",1987,1983,1989,-803.254295279767,4781.25429527977,-1594.81958903854,5572.81958903854,4
"Y205","ARIMA",1988,1983,1989,-1132.83520735566,5110.83520735566,-2017.83211009277,5995.83211009277,5
"Y205","ARIMA",1989,1983,1989,-1430.79912776503,5408.79912776503,-2400.26466166767,6378.26466166767,6
"Y206","ARIMA",1988,1987,6094.18549373008,5905.85083840087,6282.52014905929,5852.46058056417,6335.91040689599,1
"Y206","ARIMA",1989,1987,6132.37098746016,5804.86901151248,6459.87296340784,5712.02675203925,6552.71522288107,2
"Y206","ARIMA",1990,1987,6170.55648119024,5693.02710305233,6648.08585932815,5557.65415972007,6783.45880266041,3
"Y206","ARIMA",1991,1987,6208.74197492032,5568.06129624084,6849.42265359979,5386.43722622623,7031.0467236144,4
"Y206","ARIMA",1992,1987,6246.9274686504,5430.07906115689,7063.7758761439,5198.51388791066,7295.34104939013,5
"Y206","ARIMA",1993,1987,6285.11296238048,5279.62075714514,7290.60516761582,4994.57768848383,7575.64823627713,6
"Y207","ARIMA",1988,1987,4460,3921.43530853128,4998.56469146872,3768.75970196808,5151.24029803192,1
"Y207","ARIMA",1989,1987,4460,3698.35450910965,5221.64549089035,3482.43859566443,5437.56140433557,2
"Y207","ARIMA",1990,1987,4460,3527.17859121352,5392.82140878648,3262.73668356965,5657.26331643035,3
"Y207","ARIMA",1991,1987,4460,3382.87061706256,5537.12938293744,3077.51940393615,5842.48059606385,4
"Y207","ARIMA",1992,1987,4460,3255.73273959474,5664.26726040526,2914.3397048134,6005.6602951866,5
"Y207","ARIMA",1993,1987,4460,3140.79131242218,5779.20868757782,2766.81398017242,6153.18601982758,6
"Y208","ARIMA",1988,1987,5531.87912752954,5253.75301909515,5810.00523596392,5174.90813197402,5888.85012308506,1
"Y208","ARIMA",1989,1987,5632.36526139062,5154.81056245089,6109.91996033035,5019.43044102315,6245.3000817581,2
"Y208","ARIMA",1990,1987,5732.85139525171,5117.41427517689,6348.28851532652,4942.94640326222,6522.75638724119,3
"Y208","ARIMA",1991,1987,5833.33752911279,5105.69255589265,6560.98250233293,4899.41531676268,6767.2597414629,4
"Y208","ARIMA",1992,1987,5933.82366297387,5109.09851764417,6758.54880830358,4875.30039867029,6992.34692727746,5
"Y208","ARIMA",1993,1987,6034.30979683496,5122.78584014174,6945.83375352818,4864.3814642338,7204.23812943612,6
"Y209","ARIMA",1988,1987,2172.59893648932,1812.22926022255,2532.96861275609,1710.06946441237,2635.12840856627,1
"Y209","ARIMA",1989,1987,2107.83631394016,1464.13275619798,2751.53987168234,1281.65174197262,2934.0208859077,2
"Y209","ARIMA",1990,1987,2076.74540056784,1185.48826574962,2968.00253538606,932.829252231552,3220.66154890413,3
"Y209","ARIMA",1991,1987,2061.81943160185,954.989955281738,3168.64890792196,641.219178370313,3482.41968483338,4
"Y209","ARIMA",1992,1987,2054.65384766078,758.005935690118,3351.30175963144,390.424269838327,3718.88342548323,5
"Y209","ARIMA",1993,1987,2051.21383024325,584.919657483474,3517.50800300303,169.245633967976,3933.18202651853,6
"Y210","ARIMA",1988,1987,7790.29411764705,7370.88532854469,8209.70290674941,7251.98876460635,8328.59947068775,1
"Y210","ARIMA",1989,1987,7998.0882352941,7404.95463756706,8591.22183302113,7236.80950432591,8759.36696626229,2
"Y210","ARIMA",1990,1987,8205.88235294115,7479.44502107492,8932.31968480738,7273.51013148836,9138.25457439394,3
"Y210","ARIMA",1991,1987,8413.6764705882,7574.85889238347,9252.49404879292,7337.0657645068,9490.28717666959,4
"Y210","ARIMA",1992,1987,8621.47058823524,7683.64402544149,9559.297151029,7417.78322618422,9825.15795028627,5
"Y210","ARIMA",1993,1987,8829.26470588229,7801.92717894295,9856.60223282164,7510.69126512383,10147.8381466408,6
