"series_id","method_id","timestamp","origin_timestamp","forecast","lo80","hi80","lo90","hi90","lo95","hi95","horizon"
"O100","ARIMA",69,63,1940,1523.17606857215,2356.82393142785,1405.0122758674,2474.9877241326,FALSE,FALSE,6
"O100","ARIMA",70,63,1940,1489.77869725419,2390.22130274581,1362.14721384422,2517.85278615578,FALSE,FALSE,7
"O100","ARIMA",71,63,1940,1458.69318197091,2421.30681802909,1322.2493869178,2557.7506130822,FALSE,FALSE,8
"O101","ARIMA",64,63,11220.8387096774,10006.3128895354,12435.3645298194,9662.01169561357,12779.6657237413,FALSE,FALSE,1
"O101","ARIMA",65,63,11023.6774193548,9306.07853265774,12741.2763060519,8819.16311467218,13228.1917240375,FALSE,FALSE,2
"O101","ARIMA",66,63,10826.5161290323,8722.89570144209,12930.1365566224,8126.54854046278,13526.4837176017,FALSE,FALSE,3
"O101","ARIMA",67,63,10629.3548387097,8200.30319842572,13058.4064789936,7511.70081058197,13747.0088668374,FALSE,FALSE,4
"O101","ARIMA",68,63,10432.1935483871,7716.43125412095,13147.9558426532,6946.5503797773,13917.8367169969,FALSE,FALSE,5
"O101","ARIMA",69,63,10235.0322580645,7260.06371928141,13210.0007968476,6416.70147634178,14053.3630397873,FALSE,FALSE,6
"O101","ARIMA",70,63,10037.8709677419,6824.5376867795,13251.2042487044,5913.6023515596,14162.1395839243,FALSE,FALSE,7
"O101","ARIMA",71,63,9840.70967741935,6405.51190402517,13275.9074508135,5431.68106805404,14249.7382867847,FALSE,FALSE,8
"O102","ARIMA",64,63,5882.16220582167,5451.04955954701,6313.27485209632,5328.83511472786,6435.48929691548,FALSE,FALSE,1
"O102","ARIMA",65,63,5882.16220582167,5133.47362191146,6630.85078973188,4921.2308115562,6843.09360008714,FALSE,FALSE,2
"O102","ARIMA",66,63,5882.16220582167,4915.09908607352,6849.22532556981,4640.95012916771,7123.37428247562,FALSE,FALSE,3
"O102","ARIMA",67,63,5882.16220582167,4737.65901252051,7026.66539912283,4413.20826032907,7351.11615131426,FALSE,FALSE,4
"O102","ARIMA",68,63,5882.16220582167,4584.25464309769,7180.06976854564,4216.31588376044,7548.00852788289,FALSE,FALSE,5
"O102","ARIMA",69,63,5882.16220582167,4447.15679702502,7317.16761461831,4040.3527033292,7723.97170831413,FALSE,FALSE,6
"O102","ARIMA",70,63,5882.16220582167,4322.06060490743,7442.26380673591,3879.79347898383,7884.53093265951,FALSE,FALSE,7
"O102","ARIMA",71,63,5882.16220582167,4206.27632454135,7558.04808710199,3731.18596398058,8033.13844766276,FALSE,FALSE,8
"O103","ARIMA",64,63,9764.06451612894,9636.00723130321,9892.12180095468,9599.70477043766,9928.42426182022,FALSE,FALSE,1
"O103","ARIMA",65,63,9669.12903225788,9488.02868329665,9850.22938121911,9436.68925079308,9901.56881372268,FALSE,FALSE,2
"O103","ARIMA",66,63,9574.19354838683,9352.39182478933,9795.99527198432,9289.51411813043,9858.87297864322,FALSE,FALSE,3
"O103","ARIMA",67,63,9479.25806451577,9223.1434948643,9735.37263416724,9150.53857313321,9807.97755589833,FALSE,FALSE,4
"O103","ARIMA",68,63,9384.32258064471,9097.97778676031,9670.66737452911,9016.80301651443,9751.84214477499,FALSE,FALSE,5
"O103","ARIMA",69,63,9289.38709677365,8975.71209110435,9603.06210244296,8886.78958557641,9691.98460797089,FALSE,FALSE,6
"O103","ARIMA",70,63,9194.45161290259,8855.64388368353,9533.25934212166,8759.59660025365,9629.30662555154,FALSE,FALSE,7
"O103","ARIMA",71,63,9099.51612903154,8737.31543110908,9461.716826954,8634.63656610194,9564.39569196113,FALSE,FALSE,8
"O104","ARIMA",64,63,10193.0441146151,10061.0695089083,10325.0187203218,10023.656542005,10362.4316872251,FALSE,FALSE,1
"O104","ARIMA",65,63,9984.05929872885,9738.56660363301,10229.5519938247,9668.97283574529,10299.1457617124,FALSE,FALSE,2
"O104","ARIMA",66,63,9792.3668516235,9438.11952288392,10146.6141803631,9337.69532752641,10247.0383757206,FALSE,FALSE,3
"O104","ARIMA",67,63,9608.76251292583,9150.11242773025,10067.4125981214,9020.09150161544,10197.4335242362,FALSE,FALSE,4
"O104","ARIMA",68,63,9428.94120120632,8868.87422489793,9989.00817751471,8710.10301936139,10147.7793830513,FALSE,FALSE,5
"O104","ARIMA",69,63,9250.88931348512,8591.08610857459,9910.69251839564,8404.04106808495,10097.7375588853,FALSE,FALSE,6
"O104","ARIMA",70,63,9073.66503320734,8314.78602538265,9832.54404103203,8099.65437144569,10047.675694969,FALSE,FALSE,7
"O104","ARIMA",71,63,8896.82784730664,8038.7886723024,9754.86702231088,7795.54648882115,9998.10920579214,FALSE,FALSE,8
"O105","ARIMA",64,63,6520.99999999975,6235.36333714537,6806.63666285413,6154.38931220687,6887.61068779263,FALSE,FALSE,1
"O105","ARIMA",65,63,6427.9999999995,6024.04875747984,6831.95124251916,5909.53419321188,6946.46580678711,FALSE,FALSE,2
"O105","ARIMA",66,63,6334.99999999925,5840.26278743104,6829.73721256746,5700.01166214421,6969.98833785428,FALSE,FALSE,3
"O105","ARIMA",67,63,6241.999999999,5670.72667429023,6813.27332570776,5508.77862441324,6975.22137558475,FALSE,FALSE,4
"O105","ARIMA",68,63,6148.99999999874,5510.29700499016,6787.70299500733,5329.23358081592,6968.76641918157,FALSE,FALSE,5
"O105","ARIMA",69,63,6055.99999999849,5356.33592417387,6755.66407582312,5157.99088065515,6954.00911934183,FALSE,FALSE,6
"O105","ARIMA",70,63,5962.99999999824,5207.27642476315,6718.72357523333,4993.03929211994,6932.96070787654,FALSE,FALSE,7
"O105","ARIMA",71,63,5869.99999999799,5062.09751495867,6677.9024850373,4833.06838642276,6906.93161357322,FALSE,FALSE,8
"O106","ARIMA",64,63,6994.03225806458,6849.47040873875,7138.59410739041,6808.48913317178,7179.57538295738,FALSE,FALSE,1
"O106","ARIMA",65,63,6948.06451612916,6743.62318821083,7152.50584404749,6685.66691250067,7210.46211975765,FALSE,FALSE,2
"O106","ARIMA",66,63,6902.09677419373,6651.70830632527,7152.48524206219,6580.7266548843,7223.46689350317,FALSE,FALSE,3
"O106","ARIMA",67,63,6856.12903225831,6567.00533360665,7145.25273090998,6485.04278247271,7227.21528204392,FALSE,FALSE,4
"O106","ARIMA",68,63,6810.16129032289,6486.91116827725,7133.41141236854,6395.27425030485,7225.04833034093,FALSE,FALSE,5
"O106","ARIMA",69,63,6764.19354838747,6410.09078126607,7118.29631550887,6309.70756711861,7218.67952965633,FALSE,FALSE,6
"O106","ARIMA",70,63,6718.22580645205,6335.7511040683,7100.70050883579,6227.32484050789,7209.1267723962,FALSE,FALSE,7
"O106","ARIMA",71,63,6672.25806451663,6263.37540867997,7081.14072035329,6147.46285725965,7197.0532717736,FALSE,FALSE,8
"O107","ARIMA",64,63,12187.0179368578,11961.4128491327,12412.623024583,11897.4569415921,12476.5789321236,FALSE,FALSE,1
"O107","ARIMA",65,63,12113.1190235496,11750.069812792,12476.1682343071,11647.1504061864,12579.0876409128,FALSE,FALSE,2
"O107","ARIMA",66,63,12039.2201102413,11578.0132117068,12500.4270087759,11447.2674645378,12631.1727559449,FALSE,FALSE,3
"O107","ARIMA",67,63,11965.3211969331,11423.4550907038,12507.1873031624,11269.8435789298,12660.7988149363,FALSE,FALSE,4
"O107","ARIMA",68,63,11891.4222836248,11279.4370297957,12503.4075374539,11105.9477139973,12676.8968532524,FALSE,FALSE,5
"O107","ARIMA",69,63,11817.5233703166,11142.6655892038,12492.3811514294,10951.3527855473,12683.6939550859,FALSE,FALSE,6
"O107","ARIMA",70,63,11743.6244570083,11011.2720155209,12475.9768984958,10803.6602745484,12683.5886394683,FALSE,FALSE,7
"O107","ARIMA",71,63,11669.7255437001,10884.0747482592,12455.376339141,10661.3536645326,12678.0974228676,FALSE,FALSE,8
"O108","ARIMA",64,63,3539.22580645158,3426.97359334017,3651.478019563,3395.15165069089,3683.29996221228,FALSE,FALSE,1
"O108","ARIMA",65,63,3513.45161290317,3354.70301071461,3672.20021509172,3309.69998783893,3717.2032379674,FALSE,FALSE,2
"O108","ARIMA",66,63,3487.67741935475,3293.25088298373,3682.10395572577,3238.13366151963,3737.22117718987,FALSE,FALSE,3
"O108","ARIMA",67,63,3461.90322580633,3237.39879958351,3686.40765202916,3173.75491428494,3750.05153732773,FALSE,FALSE,4
"O108","ARIMA",68,63,3436.12903225792,3185.125453116,3687.13261139983,3113.9694261761,3758.28863833973,FALSE,FALSE,5
"O108","ARIMA",69,63,3410.3548387095,3135.39419408838,3685.31548333062,3057.44667197353,3763.26300544548,FALSE,FALSE,6
"O108","ARIMA",70,63,3384.58064516108,3087.58920515166,3681.57208517051,3003.39625866669,3765.76503165547,FALSE,FALSE,7
"O108","ARIMA",71,63,3358.80645161267,3041.30924723555,3676.30365598978,2951.3032014842,3766.30970174113,FALSE,FALSE,8
"O109","ARIMA",64,63,4165.64275157571,4097.81818261363,4233.46732053779,4078.59085974934,4252.69464340207,FALSE,FALSE,1
"O109","ARIMA",65,63,4098.28550315142,3996.33766650298,4200.23333979986,3967.43687139949,4229.13413490334,FALSE,FALSE,2
"O109","ARIMA",66,63,4030.92825472712,3898.57658693576,4163.27992251849,3861.0567281708,4200.79978128344,FALSE,FALSE,3
"O109","ARIMA",67,63,3963.57100630283,3801.99014077598,4125.15187182969,3756.18421059878,4170.95780200688,FALSE,FALSE,4
"O109","ARIMA",68,63,3896.21375787854,3705.67506351702,4086.75245224006,3651.65999124024,4140.76752451684,FALSE,FALSE,5
"O109","ARIMA",69,63,3828.85650945425,3609.21085381579,4048.50216509271,3546.94436246426,4110.76865644423,FALSE,FALSE,6
"O109","ARIMA",70,63,3761.49926102995,3512.37392646938,4010.62459559053,3441.75035576969,4081.24816629022,FALSE,FALSE,7
"O109","ARIMA",71,63,3694.14201260566,3415.03621702603,3973.2478081853,3335.91360221217,4052.37042299916,FALSE,FALSE,8
"O110","ARIMA",64,63,4565.14516129031,4509.0713818443,4621.21894073632,4493.17524452816,4637.11507805246,FALSE,FALSE,1
"O110","ARIMA",65,63,4539.29032258062,4459.99002319455,4618.59062196669,4437.50949021272,4641.07115494852,FALSE,FALSE,2
"O110","ARIMA",66,63,4513.43548387093,4416.31284889802,4610.55811884384,4388.77993142237,4638.09103631949,FALSE,FALSE,3
"O110","ARIMA",67,63,4487.58064516124,4375.43308626921,4599.72820405327,4343.64081163693,4631.52047868555,FALSE,FALSE,4
"O110","ARIMA",68,63,4461.72580645155,4336.34102385493,4587.11058904817,4300.79618023637,4622.65543266673,FALSE,FALSE,5
"O110","ARIMA",69,63,4435.87096774186,4298.51882014976,4573.22311533396,4259.581394844,4612.16054063972,FALSE,FALSE,6
"O110","ARIMA",70,63,4410.01612903217,4261.65885354653,4558.37340451781,4219.60162740149,4600.43063066285,FALSE,FALSE,7
"O110","ARIMA",71,63,4384.16129032248,4225.56069155034,4542.76188909463,4180.59962558668,4587.72295505829,FALSE,FALSE,8
"O111","ARIMA",64,63,5969.59677419359,5871.30843558736,6067.88511279983,5843.44505732936,6095.74849105783,FALSE,FALSE,1
"O111","ARIMA",65,63,5937.19354838718,5798.19284690713,6076.19424986724,5758.78807948113,6115.59901729324,FALSE,FALSE,2
"O111","ARIMA",66,63,5904.79032258077,5734.54992632324,6075.03071883831,5686.28913950987,6123.29150565167,FALSE,FALSE,3
"O111","ARIMA",67,63,5872.38709677437,5675.8104195619,6068.96377398684,5620.0836630459,6124.69053050284,FALSE,FALSE,4
"O111","ARIMA",68,63,5839.98387096796,5620.2044644489,6059.76327748702,5557.90005658122,6122.0676853547,FALSE,FALSE,5
"O111","ARIMA",69,63,5807.58064516155,5566.82436791038,6048.33692241272,5498.57330866812,6116.58798165498,FALSE,FALSE,6
"O111","ARIMA",70,63,5775.17741935514,5515.13091862533,6035.22392008495,5441.41134906854,6108.94348964174,FALSE,FALSE,7
"O111","ARIMA",71,63,5742.77419354873,5464.77279058862,6020.77559650885,5385.96325573663,6099.58513136084,FALSE,FALSE,8
"O112","ARIMA",64,63,1583.11290322578,1549.35081006581,1616.87499638575,1539.77972578625,1626.44608066531,FALSE,FALSE,1
"O112","ARIMA",65,63,1568.22580645155,1520.47899641062,1615.97261649249,1506.94343921585,1629.50817368726,FALSE,FALSE,2
"O112","ARIMA",66,63,1553.33870967733,1494.86104895439,1611.81637040027,1478.28344469867,1628.393974656,FALSE,FALSE,3
"O112","ARIMA",67,63,1538.45161290311,1470.92742658316,1605.97579922305,1451.78525802405,1625.11796778217,FALSE,FALSE,4
"O112","ARIMA",68,63,1523.56451612888,1448.07018076051,1599.05885149726,1426.66858569303,1620.46044656474,FALSE,FALSE,5
"O112","ARIMA",69,63,1508.67741935466,1425.97751846442,1591.3773202449,1402.53324569433,1614.82159301499,FALSE,FALSE,6
"O112","ARIMA",70,63,1493.79032258044,1404.46422033816,1583.11642482272,1379.1415115572,1608.43913360367,FALSE,FALSE,7
"O112","ARIMA",71,63,1478.90322580621,1383.40960572434,1574.39684588809,1356.33849133481,1601.46796027762,FALSE,FALSE,8
"O113","ARIMA",64,63,2533.53225806454,2468.1529529418,2598.91156318729,2449.61882839852,2617.44568773057,FALSE,FALSE,1
"O113","ARIMA",65,63,2504.06451612908,2411.60421612597,2596.5248161322,2385.39300583015,2622.73602642802,FALSE,FALSE,2
"O113","ARIMA",66,63,2474.59677419363,2361.35649595748,2587.83705242977,2329.25445057471,2619.93909781254,FALSE,FALSE,3
"O113","ARIMA",67,63,2445.12903225817,2314.37042201268,2575.88764250366,2277.30217292611,2612.95589159022,FALSE,FALSE,4
"O113","ARIMA",68,63,2415.66129032271,2269.46871974655,2561.85386089887,2228.02515736433,2603.29742328109,FALSE,FALSE,5
"O113","ARIMA",69,63,2386.19354838725,2226.0476110988,2546.33948567571,2180.64846313856,2591.73863363594,FALSE,FALSE,6
"O113","ARIMA",70,63,2356.72580645179,2183.7484242068,2529.70318869679,2134.71173989698,2578.73987300661,FALSE,FALSE,7
"O113","ARIMA",71,63,2327.25806451634,2142.33746451011,2512.17866452256,2089.91504391846,2564.60108511421,FALSE,FALSE,8
"O114","ARIMA",64,63,1625.70800957793,1603.9594312528,1647.45658790306,1597.79401149863,1653.62200765722,FALSE,FALSE,1
"O114","ARIMA",65,63,1603.26801005941,1565.47196523978,1641.06405487904,1554.75731171731,1651.77870840152,FALSE,FALSE,2
"O114","ARIMA",66,63,1580.8280105409,1532.00095504038,1629.65506604142,1518.15916326806,1643.49685781374,FALSE,FALSE,3
"O114","ARIMA",67,63,1558.38801102238,1500.59855096526,1616.17747107951,1484.21604203561,1632.55998000916,FALSE,FALSE,4
"O114","ARIMA",68,63,1535.94801150387,1470.41052575307,1601.48549725468,1451.83155919968,1620.06446380806,FALSE,FALSE,5
"O114","ARIMA",69,63,1513.50801198536,1441.04628151071,1585.96974246,1420.50438779193,1606.51163617878,FALSE,FALSE,6
"O114","ARIMA",70,63,1491.06801246684,1412.28830233648,1569.8477225972,1389.95534917495,1592.18067575873,FALSE,FALSE,7
"O114","ARIMA",71,63,1468.62801294833,1384.00069423229,1553.25533166437,1360.01002529045,1577.24600060621,FALSE,FALSE,8
"O115","ARIMA",64,63,3278.41935483883,3222.30440938979,3334.53430028787,3206.39660208381,3350.44210759386,FALSE,FALSE,1
"O115","ARIMA",65,63,3234.83870967767,3155.48019277181,3314.19722658352,3132.98315593206,3336.69426342327,FALSE,FALSE,2
"O115","ARIMA",66,63,3191.2580645165,3094.06412793481,3288.45200109819,3066.51099744382,3316.00513158918,FALSE,FALSE,3
"O115","ARIMA",67,63,3147.67741935533,3035.44752845725,3259.90731025341,3003.63191384528,3291.72292486539,FALSE,FALSE,4
"O115","ARIMA",68,63,3104.09677419417,2978.61994161642,3229.57360677191,2943.04900310727,3265.14454528107,FALSE,FALSE,5
"O115","ARIMA",69,63,3060.516129033,2923.06314573874,3197.96911232726,2884.09713491255,3236.93512315345,FALSE,FALSE,6
"O115","ARIMA",70,63,3016.93548387183,2868.46929337972,3165.40167436395,2826.38119134374,3207.48977639992,FALSE,FALSE,7
"O115","ARIMA",71,63,2973.35483871066,2814.63780489895,3132.07187252238,2769.64373121946,3177.06594620187,FALSE,FALSE,8
"O116","ARIMA",64,63,2893.22974616965,2839.45173365122,2947.00775868808,2824.20641435889,2962.25307798041,FALSE,FALSE,1
"O116","ARIMA",65,63,2864.8922715559,2794.41487523695,2935.36966787485,2774.43551267858,2955.34903043322,FALSE,FALSE,2
"O116","ARIMA",66,63,2835.30880992162,2746.06132392708,2924.55629591616,2720.76090175997,2949.85671808327,FALSE,FALSE,3
"O116","ARIMA",67,63,2806.07557634506,2699.05706096614,2913.09409172398,2668.7187989007,2943.43235378942,FALSE,FALSE,4
"O116","ARIMA",68,63,2776.74389897222,2651.66774512218,2901.82005282225,2616.21039346482,2937.27740447962,FALSE,FALSE,5
"O116","ARIMA",69,63,2747.43989265774,2604.0922939609,2890.78749135458,2563.45524157499,2931.4245437405,FALSE,FALSE,6
"O116","ARIMA",70,63,2718.12810842836,2556.14392370154,2880.11229315518,2510.22365813535,2926.03255872136,FALSE,FALSE,7
"O116","ARIMA",71,63,2688.81851045291,2507.79780212463,2869.83921878119,2456.48094663388,2921.15607427194,FALSE,FALSE,8
"O117","ARIMA",64,63,4594.32482545544,4542.86568634194,4645.78396456894,4528.27773543868,4660.3719154722,FALSE,FALSE,1
"O117","ARIMA",65,63,4535.64965091088,4458.33381618059,4612.96548564116,4436.41585135413,4634.88345046763,FALSE,FALSE,2
"O117","ARIMA",66,63,4476.97447636632,4376.63968546508,4577.30926726755,4348.19616641733,4605.7527863153,FALSE,FALSE,3
"O117","ARIMA",67,63,4418.29930182175,4295.84921707804,4540.74938656547,4261.13631952254,4575.46228412096,FALSE,FALSE,4
"O117","ARIMA",68,63,4359.62412727719,4215.27530800365,4503.97294655074,4174.3544234964,4544.89383105798,FALSE,FALSE,5
"O117","ARIMA",69,63,4300.94895273263,4134.5977286886,4467.30017677666,4087.4394681569,4514.45843730836,FALSE,FALSE,6
"O117","ARIMA",70,63,4242.27377818807,4053.64596486362,4430.90159151252,4000.17260080875,4484.37495556738,FALSE,FALSE,7
"O117","ARIMA",71,63,4183.59860364351,3972.32216709296,4394.87504019406,3912.42823306082,4454.7689742262,FALSE,FALSE,8
"O118","ARIMA",64,63,3146.22580645163,3088.67967641006,3203.77193649319,3072.3661481587,3220.08546474455,FALSE,FALSE,1
"O118","ARIMA",65,63,3111.45161290325,3030.06909533638,3192.83413047012,3006.99828243315,3215.90494337335,FALSE,FALSE,2
"O118","ARIMA",66,63,3076.67741935488,2977.00459834392,3176.35024036584,2948.74873856185,3204.6061001479,FALSE,FALSE,3
"O118","ARIMA",67,63,3041.9032258065,2926.81096572337,3156.99548588963,2894.18390922065,3189.62254239236,FALSE,FALSE,4
"O118","ARIMA",68,63,3007.12903225813,2878.45197364314,3135.80609087311,2841.97381552023,3172.28424899602,FALSE,FALSE,5
"O118","ARIMA",69,63,2972.35483870975,2831.39618343607,3113.31349398344,2791.43636331576,3153.27331410375,FALSE,FALSE,6
"O118","ARIMA",70,63,2937.58064516138,2785.32789615721,3089.83339416555,2742.16635739808,3132.99493292468,FALSE,FALSE,7
"O118","ARIMA",71,63,2902.806451613,2740.04141647927,3065.57148674674,2693.8997906728,3111.71311255321,FALSE,FALSE,8
"O119","ARIMA",64,63,2328.15276300292,2300.07411725443,2356.23140875141,2292.11421134335,2364.19131466249,FALSE,FALSE,1
"O119","ARIMA",65,63,2309.3022497312,2273.99011026981,2344.6143891926,2263.97960940201,2354.6248900604,FALSE,FALSE,2
"O119","ARIMA",66,63,2290.45173645949,2249.15423000192,2331.74924291707,2237.44696075862,2343.45651216036,FALSE,FALSE,3
"O119","ARIMA",67,63,2271.60122318778,2225.08218530128,2318.12026107428,2211.89468445214,2331.30776192341,FALSE,FALSE,4
"O119","ARIMA",68,63,2252.75070991607,2201.53979572624,2303.96162410589,2187.02221313971,2318.47920669243,FALSE,FALSE,5
"O119","ARIMA",69,63,2233.90019664435,2178.39258835116,2289.40780493754,2162.65695268978,2305.14344059892,FALSE,FALSE,6
"O119","ARIMA",70,63,2215.04968337264,2155.55488171147,2274.54448503381,2138.68893213314,2291.41043461213,FALSE,FALSE,7
"O119","ARIMA",71,63,2196.19917010093,2132.96809964522,2259.43024055663,2115.04296977988,2277.35537042197,FALSE,FALSE,8
"O120","ARIMA",64,63,3219.14516129032,3146.94794339435,3291.3423791863,3126.48103531617,3311.80928726448,FALSE,FALSE,1
"O120","ARIMA",65,63,3179.29032258065,3077.18803786655,3281.39260729474,3048.24345888255,3310.33718627875,FALSE,FALSE,2
"O120","ARIMA",66,63,3139.43548387097,3014.38623431002,3264.48473343192,2978.93650964477,3299.93445809717,FALSE,FALSE,3
"O120","ARIMA",67,63,3099.58064516129,2955.18620936934,3243.97508095324,2914.25239321298,3284.9088971096,FALSE,FALSE,4
"O120","ARIMA",68,63,3059.72580645161,2898.28791944985,3221.16369345338,2852.5225216978,3266.92909120543,FALSE,FALSE,5
"O120","ARIMA",69,63,3019.87096774194,2843.02462304826,3196.71731243561,2792.89114164427,3246.8507938396,FALSE,FALSE,6
"O120","ARIMA",70,63,2980.01612903226,2789.00024512876,3171.03201293575,2734.84989624748,3225.18236181704,FALSE,FALSE,7
"O120","ARIMA",71,63,2940.16129032258,2735.95672089439,3144.36585975077,2678.06756292638,3202.25501771878,FALSE,FALSE,8
"O121","ARIMA",64,63,13440.3225806454,13206.2609956011,13674.3841656896,13139.9077885754,13740.7373727154,FALSE,FALSE,1
"O121","ARIMA",65,63,13225.6451612907,12894.6320932906,13556.6582292909,12800.7944880078,13650.4958345736,FALSE,FALSE,2
"O121","ARIMA",66,63,13010.9677419361,12605.5611845393,13416.3742993329,12490.6340587256,13531.3014251466,FALSE,FALSE,3
"O121","ARIMA",67,63,12796.2903225815,12328.1671524929,13264.41349267,12195.4607384415,13397.1199067215,FALSE,FALSE,4
"O121","ARIMA",68,63,12581.6129032268,12058.2352881465,13104.9905183072,11909.8650067118,13253.3607997418,FALSE,FALSE,5
"O121","ARIMA",69,63,12366.9354838722,11793.6040321267,12940.2669356177,11631.0725321164,13102.798435628,FALSE,FALSE,6
"O121","ARIMA",70,63,12152.2580645176,11532.9893190168,12771.5268100183,11357.4352345352,12947.0808945,FALSE,FALSE,7
"O121","ARIMA",71,63,11937.5806451629,11275.5545091626,12599.6067811632,11087.8792985972,12787.2819917287,FALSE,FALSE,8
"O122","ARIMA",64,63,2647.57456530026,2584.5376757627,2710.61145483781,2566.66759348947,2728.48153711105,FALSE,FALSE,1
"O122","ARIMA",65,63,2629.85766310518,2533.10018779399,2726.61513841638,2505.67078800848,2754.04453820189,FALSE,FALSE,2
"O122","ARIMA",66,63,2592.84094402018,2476.20240410588,2709.47948393448,2443.1369987569,2742.54488928346,FALSE,FALSE,3
"O122","ARIMA",67,63,2584.41420101588,2451.36409450045,2717.46430753131,2413.64623806217,2755.18216396959,FALSE,FALSE,4
"O122","ARIMA",68,63,2564.89462105089,2413.31742493339,2716.47181716838,2370.34739603068,2759.44184607109,FALSE,FALSE,5
"O122","ARIMA",69,63,2530.58455280595,2365.64332869517,2695.52577691673,2318.88478355231,2742.28432205959,FALSE,FALSE,6
"O122","ARIMA",70,63,2521.08550163994,2343.8632466833,2698.30775659657,2293.62319994312,2748.54780333675,FALSE,FALSE,7
"O122","ARIMA",71,63,2500.18779555183,2308.93707422014,2691.43851688352,2254.72015219107,2745.65543891258,FALSE,FALSE,8
"O123","ARIMA",64,63,4040.67290411071,3920.65699924384,4160.68880897758,3886.63415786,4194.71165036142,FALSE,FALSE,1
"O123","ARIMA",65,63,3998.8699604885,3783.98052183391,4213.7593991431,3723.06235190869,4274.67756906832,FALSE,FALSE,2
"O123","ARIMA",66,63,3957.0670168663,3677.86973129648,4236.26430243612,3598.72118034167,4315.41285339093,FALSE,FALSE,3
"O123","ARIMA",67,63,3915.26407324409,3584.0167673021,4246.51137918609,3490.11275881762,4340.41538767057,FALSE,FALSE,4
"O123","ARIMA",68,63,3873.46112962189,3497.29835751638,4249.6239017274,3390.66143848427,4356.26082075951,FALSE,FALSE,5
"O123","ARIMA",69,63,3831.65818599968,3415.39855002428,4247.91782197509,3297.3947272393,4365.92164476006,FALSE,FALSE,6
"O123","ARIMA",70,63,3789.85524237748,3337.03547915303,4242.67500560193,3208.6673683035,4371.04311645146,FALSE,FALSE,7
"O123","ARIMA",71,63,3748.05229875527,3261.41137220786,4234.69322530268,3123.45543150836,4372.64916600218,FALSE,FALSE,8
"O124","ARIMA",64,63,5244.35483870979,5180.64726416277,5308.06241325681,5162.58705200866,5326.12262541092,FALSE,FALSE,1
"O124","ARIMA",65,63,5197.70967741958,5107.61356146929,5287.80579336987,5082.07256450161,5313.34679033754,FALSE,FALSE,2
"O124","ARIMA",66,63,5151.06451612937,5040.71976018695,5261.40927207179,5009.43855514056,5292.69047711818,FALSE,FALSE,3
"O124","ARIMA",67,63,5104.41935483916,4977.00420574512,5231.8345039332,4940.8837814369,5267.95492824141,FALSE,FALSE,4
"O124","ARIMA",68,63,5057.77419354895,4915.31972618018,5200.22866091772,4874.93586411552,5240.61252298237,FALSE,FALSE,5
"O124","ARIMA",69,63,5011.12903225874,4855.07798186822,5167.18008264926,4810.83967744424,5211.41838707323,FALSE,FALSE,6
"O124","ARIMA",70,63,4964.48387096853,4795.929472086,5133.03826985105,4748.14664210117,5180.82109983588,FALSE,FALSE,7
"O124","ARIMA",71,63,4917.83870967832,4737.64647777773,5098.0309415789,4686.56448384239,5149.11293551424,FALSE,FALSE,8
"O125","ARIMA",64,63,3021.0731800068,2975.37082267837,3066.77553733522,2962.41483941951,3079.73152059409,FALSE,FALSE,1
"O125","ARIMA",65,63,2983.1463600136,2912.13418156064,3054.15853846656,2892.00321569818,3074.28950432901,FALSE,FALSE,2
"O125","ARIMA",66,63,2945.2195400204,2850.28973529301,3040.14934474778,2823.37845472214,3067.06062531865,FALSE,FALSE,3
"O125","ARIMA",67,63,2907.2927200272,2788.35947727308,3026.22596278131,2754.64355555439,3059.9418845,FALSE,FALSE,4
"O125","ARIMA",68,63,2869.36590003399,2725.86443501108,3012.86736505691,2685.18376365972,3053.54803640826,FALSE,FALSE,5
"O125","ARIMA",69,63,2831.43908004079,2662.60802165247,3000.27013842912,2614.74676254198,3048.13139753961,FALSE,FALSE,6
"O125","ARIMA",70,63,2793.51226004759,2598.50333864601,2988.52118144917,2543.22101911811,3043.80350097708,FALSE,FALSE,7
"O125","ARIMA",71,63,2755.58544005439,2533.51354703644,2977.65733307234,2470.5592511009,3040.61162900788,FALSE,FALSE,8
"O126","ARIMA",64,63,2657.67741935491,2572.53640393002,2742.81843477981,2548.40010910914,2766.95472960068,FALSE,FALSE,1
"O126","ARIMA",65,63,2608.35483870982,2487.94725998172,2728.76241743793,2453.81338450061,2762.89629291904,FALSE,FALSE,2
"O126","ARIMA",66,63,2559.03225806474,2411.56369354082,2706.50082258866,2369.7584046046,2748.30611152487,FALSE,FALSE,3
"O126","ARIMA",67,63,2509.70967741965,2339.42764656986,2679.99170826944,2291.15505692812,2728.26429791119,FALSE,FALSE,4
"O126","ARIMA",68,63,2460.38709677456,2270.00599861114,2650.76819493798,2216.03560266669,2704.73859088243,FALSE,FALSE,5
"O126","ARIMA",69,63,2411.06451612948,2202.51247215606,2619.6165601029,2143.39086556353,2678.73816669542,FALSE,FALSE,6
"O126","ARIMA",70,63,2361.74193548439,2136.47998229861,2587.00388867017,2072.62134863204,2650.86252233674,FALSE,FALSE,7
"O126","ARIMA",71,63,2312.4193548393,2071.6041973831,2553.2345122955,2003.33644642087,2621.50226325773,FALSE,FALSE,8
