"engine_id","method_id","value","forecast","horizon","lo80","hi80","lo90","hi90","lo95","hi95","lo99","hi99"
84,"CART",20,20.0871694417238,1,-33.3244769547659,73.4988158382135,-48.4659365422571,88.6402754257047,-61.5988946282944,101.773233511742,-87.2665162294457,127.440855112893
85,"CART",85,54.1543872639763,1,0.742740867486589,107.566033660466,-14.3987187200046,122.707493247957,-27.5316768060419,135.840451333994,-53.1992984071932,161.508072935146
86,"CART",55,54.1543872639763,1,0.742740867486589,107.566033660466,-14.3987187200046,122.707493247957,-27.5316768060419,135.840451333994,-53.1992984071932,161.508072935146
87,"CART",128,135.31,1,81.8983536035103,188.72164639649,66.7568940160191,203.863105983981,53.6239359299818,216.996064070018,27.9563143288305,242.663685671169
88,"CART",137,118.044473800088,1,64.6328274035983,171.456120196578,49.4913678161071,186.597579784069,36.3584097300698,199.730537870106,10.6907881289185,225.398159471257
89,"CART",82,88.0473973762167,1,34.635750979727,141.459043772706,19.4942913922358,156.600503360198,6.3613333061985,169.733461446235,-19.3062882949528,195.401083047386
90,"CART",59,54.1543872639763,1,0.742740867486589,107.566033660466,-14.3987187200046,122.707493247957,-27.5316768060419,135.840451333994,-53.1992984071932,161.508072935146
91,"CART",117,118.044473800088,1,64.6328274035983,171.456120196578,49.4913678161071,186.597579784069,36.3584097300698,199.730537870106,10.6907881289185,225.398159471257
92,"CART",20,54.1543872639763,1,0.742740867486589,107.566033660466,-14.3987187200046,122.707493247957,-27.5316768060419,135.840451333994,-53.1992984071932,161.508072935146
1,"SVM",69,68.9033443536265,1,14.8231503983981,122.983538308855,-0.507833132388399,138.314521839641,-13.8051749747747,151.611863682028,-39.7940753029042,177.600764010157
2,"SVM",82,81.6107685196654,1,27.530574564437,135.690962474894,12.1995910336505,151.02194600568,-1.09775080873575,164.319287848067,-27.0866511368653,190.308188176196
3,"SVM",91,102.760653380783,1,48.6804594255546,156.840847336011,33.3494758947681,172.171830866798,20.0521340523818,185.469172709184,-5.9367662757477,211.458073037314
4,"SVM",93,81.0667013585478,1,26.9865074033194,135.146895313776,11.6555238725329,150.477878844563,-1.64181796985335,163.775220686949,-27.6307182979829,189.764121015079
5,"SVM",91,101.168111247014,1,47.0879172917856,155.248305202242,31.7569337609991,170.579288733029,18.4595919186128,183.876630575415,-7.5293084095167,209.865530903545
6,"SVM",95,67.7500318929907,1,13.6698379377623,121.830225848219,-1.66114559302419,137.161209379006,-14.9584874354104,150.458551221392,-40.94738776354,176.447451549521
7,"SVM",111,131.834770594619,1,77.7545766393906,185.914964549847,62.4235931086041,201.245948080634,49.1262512662178,214.54328992302,23.1373509380883,240.53219025115
8,"SVM",96,89.5681965597699,1,35.4880026045415,143.648390514998,20.157019073755,158.979374045785,6.85967723136875,172.276715888171,-19.1292230967608,198.265616216301
9,"SVM",97,98.1461228752227,1,44.0659289199943,152.226316830451,28.7349453892078,167.557300361238,15.4376035468215,180.854642203624,-10.551296781308,206.843542531753
10,"SVM",124,109.18551743387,1,55.1053234786416,163.265711389098,39.7743399478551,178.596694919885,26.4769981054689,191.894036762271,0.488097777339306,217.882937090401
11,"SVM",95,79.2476644587454,1,25.167470503517,133.327858413974,9.83648697273051,148.65884194476,-3.46085486965575,161.956183787147,-29.4497551977853,187.945084115276
12,"SVM",83,131.369499294866,1,77.2893053396376,185.449693250094,61.9583218088511,200.780676780881,48.6609799664648,214.078018623267,22.6720796383353,240.066918951397
13,"SVM",84,98.9354624774117,1,44.8552685221833,153.01565643264,29.5242849913968,168.346639963427,16.2269431490106,181.643981805813,-9.76195717911899,207.632882133942
14,"SVM",50,41.2358980537119,1,-12.8442959015165,95.3160920089403,-28.175279432303,110.647075539727,-41.4726212746893,123.944417382113,-67.4615216028188,149.933317710243
15,"SVM",28,47.5996067122841,1,-6.48058724294429,101.679800667512,-21.8115707737308,117.010784198299,-35.1089126161171,130.308126040685,-61.0978129442466,156.297026368815
16,"SVM",87,89.7032871529124,1,35.623093197684,143.783481108141,20.2921096668975,159.114464638927,6.99476782451124,172.411806481314,-18.9941325036183,198.400706809443
17,"SVM",16,20.3844729267286,1,-33.6957210284998,74.464666881957,-49.0267045592863,89.7956504127435,-62.3240464016726,103.09299225513,-88.3129467298021,129.081892583259
18,"SVM",57,71.402148830355,1,17.3219548751266,125.482342785583,1.99097134434011,140.81332631637,-11.3063704980461,154.110668158756,-37.2952708261757,180.099568486886
19,"SVM",113,111.138210796987,1,57.0580168417586,165.218404752215,41.7270333109721,180.549388283002,28.4296914685858,193.846730125388,2.4407911404563,219.835630453518
20,"SVM",20,27.7215610459524,1,-26.358632909276,81.8017550011808,-41.6896164400625,97.1327385319673,-54.9869582824488,110.430080374354,-80.9758586105783,136.418980702483
21,"SVM",119,117.501373795423,1,63.4211798401946,171.581567750651,48.0901963094081,186.912551281438,34.7928544670219,200.209893123824,8.80395413889231,226.198793451954
22,"SVM",66,87.836129446962,1,33.7559354917336,141.91632340219,18.4249519609471,157.247306932977,5.12761011856085,170.544648775363,-20.8612902095687,196.533549103493
23,"SVM",97,77.0988914055667,1,23.0186974503383,131.179085360795,7.68771391955181,146.510068891582,-5.60962792283445,159.807410733968,-31.598528250964,185.796311062097
24,"SVM",90,98.7854824567026,1,44.7052885014742,152.865676411931,29.3743049706877,168.196659942717,16.0769631283014,181.494001785104,-9.9119371998281,207.482902113233
25,"SVM",115,74.6458598364539,1,20.5656658812255,128.726053791682,5.234682350439,144.057037322469,-8.06265949194726,157.354379164855,-34.0515598200768,183.343279492985
26,"SVM",8,20.2670437176021,1,-33.8131502376263,74.3472376728305,-49.1441337684128,89.678221203617,-62.4414756107991,102.975563046003,-88.4303759389286,128.964463374133
27,"SVM",48,48.959889838583,1,-5.12030411664539,103.040083793811,-20.4512876474319,118.371067324598,-33.7486294898181,131.668409166984,-59.7375298179477,157.657309495114
28,"SVM",7,4.62733565198343,1,-49.452858303245,58.7075296072118,-64.7838418340315,74.0385131379983,-78.0811836764177,87.3358549803846,-104.070084004547,113.324755308514
29,"SVM",11,9.24546997541982,1,-44.8347239798086,63.3256639306482,-60.1657075105951,78.6566474614347,-73.4630493529813,91.953989303821,-99.4519496811109,117.942889631951
30,"SVM",19,22.1788603302663,1,-31.9013336249621,76.2590542854947,-47.2323171557486,91.5900378162812,-60.5296589981348,104.887379658667,-86.5185593262644,130.876279986797
31,"SVM",21,54.2260019994653,1,0.145808044236915,108.306195954694,-15.1851754865496,123.63717948548,-28.4825173289358,136.934521327866,-54.4714176570654,162.923421655996
32,"SVM",50,47.3967727188583,1,-6.68342123637009,101.476966674087,-22.0144047671566,116.807950204873,-35.3117466095429,130.105292047259,-61.3006469376724,156.094192375389
33,"SVM",28,25.0761608549701,1,-29.0040331002583,79.1563548101985,-44.3350166310448,94.487338340985,-57.6323584734311,107.784680183371,-83.6212588015606,133.773580511501
34,"SVM",18,54.2812846932846,1,0.201090738056209,108.361478648513,-15.1298927927303,123.692462179299,-28.4272346351166,136.989804021686,-54.4161349632461,162.978704349815
35,"SVM",10,20.1125419466546,1,-33.9676520085738,74.192735901883,-49.2986355393603,89.5237194326695,-62.5959773817466,102.821061275056,-88.5848777098761,128.809961603185
36,"SVM",59,58.6586450369135,1,4.57845108168511,112.738838992142,-10.7525324491014,128.069822522928,-24.0498742914877,141.367164365315,-50.0387746196172,167.356064693444
37,"SVM",109,136.018092651471,1,81.9378986962426,190.098286606699,66.6069151654561,205.429270137486,53.3095733230698,218.726611979872,27.3206729949403,244.715512308002
38,"SVM",114,53.7013874793367,1,-0.378806475891686,107.781581434565,-15.7097900066782,123.112564965352,-29.0071318490645,136.409906807738,-54.996032177194,162.398807135867
39,"SVM",47,47.9169237645183,1,-6.16327019071009,101.997117719747,-21.4942537214966,117.328101250533,-34.7915955638829,130.625443092919,-60.7804958920124,156.614343421049
40,"SVM",135,126.887957774171,1,72.8077638189426,180.968151729399,57.4767802881561,196.299135260186,44.1794384457698,209.596477102572,18.1905381176403,235.585377430702
41,"SVM",92,113.491766392679,1,59.4115724374506,167.571960347907,44.0805889066641,182.902943878694,30.7832470642778,196.20028572108,4.7943467361483,222.18918604921
42,"SVM",21,20.3240547548278,1,-33.7561392004006,74.4042487100562,-49.0871227311871,89.7352322408427,-62.3844645735734,103.032574083229,-88.3733649017029,129.021474411358
43,"SVM",79,105.197385413012,1,51.1171914577836,159.27757936824,35.7862079269971,174.608562899027,22.4888660846108,187.905904741413,-3.5000342435187,213.894805069543
44,"SVM",114,86.5559415242099,1,32.4757475689815,140.636135479438,17.144764038195,155.967119010225,3.84742219580875,169.264460852611,-22.1414781323208,195.253361180741
45,"SVM",29,26.1627752021585,1,-27.9174187530699,80.2429691573869,-43.2484022838564,95.5739526881734,-56.5457441262427,108.87129453056,-82.5346444543722,134.860194858689
46,"SVM",26,26.9560256744519,1,-27.1241682807765,81.0362196296803,-42.455151811563,96.3672031604668,-55.7524936539493,109.664545002853,-81.7413939820788,135.653445330983
47,"SVM",97,142.065603722764,1,87.9854097675356,196.145797677992,72.6544262367491,211.476781208779,59.3570843943628,224.774123051165,33.3681840662333,250.763023379295
48,"SVM",137,105.417096142835,1,51.3369021876066,159.497290098063,36.0059186568201,174.82827362885,22.7085768144339,188.125615471236,-3.28032351369569,214.114515799366
49,"SVM",15,10.6260185617081,1,-43.4541753935203,64.7062125169365,-58.7851589243068,80.037196047723,-72.082500766693,93.3345378901093,-98.0714010948226,119.323438218239
50,"SVM",103,66.3957564430732,1,12.3155624878448,120.475950398302,-3.0154210429417,135.806933929088,-16.312762885328,149.104275771474,-42.3016632134575,175.093176099604
51,"SVM",37,42.1028153300046,1,-11.9773786252238,96.183009285233,-27.3083621560103,111.513992816019,-40.6057039983965,124.811334658406,-66.5946043265261,150.800234986535
52,"SVM",114,138.29093449234,1,84.2107405371116,192.371128447568,68.8797570063251,207.702111978355,55.5824151639388,220.999453820741,29.5935148358093,246.988354148871
53,"SVM",100,86.3788301108979,1,32.2986361556695,140.459024066126,16.967652624883,155.790007596913,3.67031078249674,169.087349439299,-22.3185895456328,195.076249767429
54,"SVM",21,42.4108220902276,1,-11.6693718650008,96.491016045456,-27.0003553957873,111.821999576242,-40.2976972381736,125.119341418629,-66.2865975663031,151.108241746758
55,"SVM",54,72.4987893146311,1,18.4185953594027,126.578983269859,3.0876118286162,141.909966800646,-10.2097300137701,155.207308643032,-36.1986303418996,181.196208971162
56,"SVM",72,52.1173913512368,1,-1.96280260399159,106.197585306465,-17.2937861347781,121.528568837252,-30.5911279771644,134.825910679638,-56.5800283052939,160.814811007768
57,"SVM",28,46.0172828822607,1,-8.06291107296769,100.097476837489,-23.3938946037542,115.428460368276,-36.6912364461405,128.725802210662,-62.68013677427,154.714702538791
58,"SVM",128,153.982452100894,1,99.9022581456656,208.062646056122,84.5712746148791,223.393629586909,71.2739327724928,236.690971429295,45.2850324443633,262.679871757425
59,"SVM",14,13.1449903048666,1,-40.9352036503618,67.225184260095,-56.2661871811483,82.5561677908815,-69.5635290235346,95.8535096332677,-95.5524293516641,121.842409961397
60,"SVM",77,118.489847046302,1,64.4096530910736,172.57004100153,49.0786695602871,187.901024532317,35.7813277179009,201.198366374703,9.79242738977131,227.187266702833
61,"SVM",8,15.5021551060616,1,-38.5780388491668,69.58234906129,-53.9090223799533,84.9133325920765,-67.2063642223395,98.2106744344628,-93.1952645504691,124.199574762592
62,"SVM",121,142.898929437912,1,88.8187354826836,196.97912339314,73.4877519518971,212.310106923927,60.1904101095108,225.607448766313,34.2015097813813,251.596349094443
63,"SVM",94,77.4390252023503,1,23.3588312471219,131.519219157579,8.0278477163354,146.850202688365,-5.26949412605086,160.147544530751,-31.2583944541804,186.136444858881
64,"SVM",118,121.349115276574,1,67.2689213213456,175.429309231802,51.9379377905591,190.760292762589,38.6405959481728,204.057634604975,12.6516956200433,230.046534933105
65,"SVM",50,68.5787237989685,1,14.4985298437401,122.658917754197,-0.832453687046396,137.989901284983,-14.1297955294327,151.28724312737,-40.1186958575622,177.276143455499
66,"SVM",131,90.3478514113078,1,36.2676574560794,144.428045366536,20.9366739252929,159.759028897323,7.63933208290665,173.056370739709,-18.3495682452229,199.045271067838
67,"SVM",126,85.747162933357,1,31.6669689781286,139.827356888585,16.3359854473421,155.158340419372,3.03864360495585,168.455682261758,-22.9502567231737,194.444582589888
68,"SVM",113,124.414546793515,1,70.3343528382866,178.494740748743,55.0033693075001,193.82572427953,41.7060274651138,207.123066121916,15.7171271369843,233.111966450046
69,"SVM",10,10.1918230334012,1,-43.8883709218272,64.2720169886296,-59.2193544526137,79.6030005194161,-72.5166962949999,92.9003423618024,-98.5055966231295,118.889242689932
70,"SVM",34,26.0467946251101,1,-28.0333993301183,80.1269885803385,-43.3643828609048,95.457972111125,-56.6617247032911,108.755313953511,-82.6506250314206,134.744214281641
71,"SVM",107,178.065823322298,1,123.98562936707,232.146017277526,108.654645836283,247.477000808313,95.3573039938968,260.774342650699,69.3684036657673,286.763242978829
72,"SVM",63,106.703424196533,1,52.6232302413046,160.783618151761,37.2922467105181,176.114601682548,23.9949048681319,189.411943524934,-1.99399545999769,215.400843853064
73,"SVM",90,72.4131592139899,1,18.3329652587615,126.493353169218,3.00198172797501,141.824336700005,-10.2953601144113,155.121678542391,-36.2842604425408,181.110578870521
74,"SVM",8,7.22944949960657,1,-46.8507444556218,61.309643454835,-62.1817279864083,76.6406269856215,-75.4790698287946,89.9379688280077,-101.467970156924,115.926869156137
75,"SVM",9,8.02145579113107,1,-46.0587381640973,62.1016497463595,-61.3897216948838,77.432633277146,-74.6870635372701,90.7299751195322,-100.6759638654,116.718875447662
76,"SVM",137,114.901449058231,1,60.8212551030026,168.981643013459,45.4902715722161,184.312626544246,32.1929297298298,197.609968386632,6.2040294017003,223.598868714762
77,"SVM",58,35.3913269720315,1,-18.6888669831969,89.4715209272599,-34.0198505139834,104.802504458046,-47.3171923563697,118.099846300433,-73.3060926844992,144.088746628562
78,"SVM",89,76.976881088328,1,22.8966871330996,131.057075043556,7.56570360231311,146.388058574343,-5.73163824007315,159.685400416729,-31.7205385682027,185.674300744859
79,"SVM",116,142.318525243036,1,88.2383312878076,196.398719198264,72.9073477570211,211.729702729051,59.6100059146348,225.027044571437,33.6211055865053,251.015944899567
80,"SVM",115,132.604737354177,1,78.5245433989486,186.684931309405,63.1935598681621,202.015914840192,49.8962180257758,215.313256682578,23.9073176976463,241.302157010708
81,"SVM",136,89.1358264219287,1,35.0556324667003,143.216020377157,19.7246489359138,158.547003907944,6.42730709352755,171.84434575033,-19.561593234602,197.833246078459
82,"SVM",28,32.3281504111891,1,-21.7520435440393,86.4083443664175,-37.0830270748258,101.739327897204,-50.3803689172121,115.03666973959,-76.3692692453416,141.02557006772
83,"SVM",38,32.0000030865027,1,-22.0801908687257,86.0801970417311,-37.4111743995122,101.411180572518,-50.7085162418985,114.708522414904,-76.697416570028,140.697422743033
84,"SVM",20,18.2276763236659,1,-35.8525176315625,72.3078702788943,-51.183501162349,87.6388538096808,-64.4808430047352,100.936195652067,-90.4697433328648,126.925095980197
85,"SVM",85,60.9624815463138,1,6.88228759108542,115.042675501542,-8.44869593970109,130.373659032329,-21.7460377820873,143.671000874715,-47.7349381102169,169.659901202845
86,"SVM",55,53.9661752349143,1,-0.114018720314085,108.046369190143,-15.4450022511006,123.377352720929,-28.7423440934868,136.674694563315,-54.7312444216164,162.663594891445
87,"SVM",128,108.886481499634,1,54.8062875444056,162.966675454862,39.4753040136191,178.297658985649,26.1779621712328,191.595000828035,0.189061843103303,217.583901156165
88,"SVM",137,135.363761284179,1,81.2835673289506,189.443955239407,65.9525837981641,204.774938770194,52.6552419557778,218.07228061258,26.6663416276483,244.06118094071
89,"SVM",82,73.4393413872754,1,19.359147432047,127.519535342504,4.02816390126051,142.85051887329,-9.26917794112575,156.147860715677,-35.2580782692553,182.136761043806
90,"SVM",59,75.0231927363556,1,20.9429987811272,129.103386691584,5.6120152503407,144.43437022237,-7.68532659204556,157.731712064757,-33.6742269201751,183.720612392886
91,"SVM",117,128.898504768369,1,74.8183108131406,182.978698723597,59.4873272823541,198.309682254384,46.1899854399679,211.60702409677,20.2010851118383,237.5959244249
92,"SVM",20,16.4558941368217,1,-37.6242998184067,70.5360880920501,-52.9552833491932,85.8670716228366,-66.2526251915795,99.1644134652229,-92.241525519709,125.153313793352
1,"RF",69,57.9027,1,-0.593617552156331,116.399017552156,-17.1765107597178,132.981910759718,-31.5596975444354,147.365097544435,-59.6708202168908,175.476220216891
2,"RF",82,83.8038000000001,1,25.3074824478438,142.300117552156,8.72458924028226,158.883010759718,-5.6585975444353,173.266197544435,-33.7697202168907,201.377320216891
3,"RF",91,106.502833333333,1,48.0065157811767,164.999150885489,31.4236225736152,181.582044093051,17.0404357888976,195.965230877768,-11.0706868835578,224.076353550224
4,"RF",93,94.5454333333333,1,36.049115781177,153.04175088549,19.4662225736155,169.624644093051,5.08303578889792,184.007830877769,-23.0280868835575,212.118953550224
5,"RF",91,113.298033333333,1,54.8017157811767,171.794350885489,38.2188225736152,188.377244093051,23.8356357888976,202.760430877768,-4.27548688355778,230.871553550224
6,"RF",95,71.4693333333333,1,12.973015781177,129.96565088549,-3.60987742638454,146.548544093051,-17.9930642111021,160.931730877769,-46.1041868835575,189.042853550224
7,"RF",111,144.1029,1,85.6065824478437,202.599217552156,69.0236892402822,219.182110759718,54.6405024555646,233.565297544435,26.5293797831092,261.676420216891
8,"RF",96,111.5278,1,53.0314824478437,170.024117552156,36.4485892402822,186.607010759718,22.0654024555646,200.990197544435,-6.04572021689077,229.101320216891
9,"RF",97,86.0347666666667,1,27.5384491145104,144.531084218823,10.9555559069489,161.113977426385,-3.42763087776869,175.497164211102,-31.5387535502241,203.608286883557
10,"RF",124,93.9111,1,35.4147824478437,152.407417552156,18.8318892402822,168.990310759718,4.44870245556461,183.373497544435,-23.6624202168908,211.484620216891
11,"RF",95,95.2739666666667,1,36.7776491145104,153.770284218823,20.1947559069489,170.353177426385,5.8115691222313,184.736364211102,-22.2995535502241,212.847486883557
12,"RF",83,168.482,1,109.985682447844,226.978317552156,93.4027892402822,243.561210759718,79.0196024555646,257.944397544435,50.9084797831092,286.055520216891
13,"RF",84,109.195933333333,1,50.6996157811767,167.692250885489,34.1167225736152,184.275144093051,19.7335357888976,198.658330877768,-8.37758688355777,226.769453550224
14,"RF",50,52.2631666666666,1,-6.23315088548974,110.759484218823,-22.8160440930512,127.342377426384,-37.1992308777688,141.725564211102,-65.3103535502242,169.836686883557
15,"RF",28,60.5086333333334,1,2.01231578117707,119.00495088549,-14.5705774263844,135.587844093051,-28.953764211102,149.971030877769,-57.0648868835574,178.082153550224
16,"RF",87,109.5071,1,51.0107824478437,168.003417552156,34.4278892402822,184.586310759718,20.0447024555646,198.969497544435,-8.06642021689078,227.080620216891
17,"RF",16,24.7987,1,-33.6976175521563,83.2950175521563,-50.2805107597178,99.8779107597178,-64.6636975444354,114.261097544435,-92.7748202168908,142.372220216891
18,"RF",57,67.189,1,8.69268244784366,125.685317552156,-7.89021075971785,142.268210759718,-22.2733975444354,156.651397544435,-50.3845202168908,184.762520216891
19,"RF",113,147.987366666667,1,89.4910491145106,206.483684218823,72.9081559069491,223.066577426385,58.5249691222316,237.449764211102,30.4138464497762,265.560886883558
20,"RF",20,24.1110666666667,1,-34.3852508854896,82.607384218823,-50.9681440930511,99.1902774263845,-65.3513308777687,113.573464211102,-93.4624535502241,141.684586883557
21,"RF",119,123.074433333333,1,64.5781157811767,181.570750885489,47.9952225736152,198.153644093051,33.6120357888976,212.536830877768,5.50091311644223,240.647953550224
22,"RF",66,104.0951,1,45.5987824478437,162.591417552156,29.0158892402822,179.174310759718,14.6327024555646,193.557497544435,-13.4784202168908,221.668620216891
23,"RF",97,86.3641,1,27.8677824478437,144.860417552156,11.2848892402822,161.443310759718,-3.0982975444354,175.826497544435,-31.2094202168908,203.937620216891
24,"RF",90,103.454366666667,1,44.9580491145107,161.950684218823,28.3751559069492,178.533577426385,13.9919691222316,192.916764211102,-14.1191535502238,221.027886883558
25,"RF",115,77.6880666666667,1,19.1917491145104,136.184384218823,2.60885590694886,152.767277426385,-11.7743308777687,167.150464211102,-39.8854535502241,195.261586883557
26,"RF",8,21.4865,1,-37.0098175521563,79.9828175521563,-53.5927107597178,96.5657107597178,-67.9758975444354,110.948897544435,-96.0870202168908,139.060020216891
27,"RF",48,50.6880666666667,1,-7.80825088548963,109.184384218823,-24.3911440930511,125.767277426385,-38.7743308777687,140.150464211102,-66.8854535502241,168.261586883557
28,"RF",7,6.31826666666667,1,-52.1780508854897,64.814584218823,-68.7609440930512,81.3974774263845,-83.1441308777687,95.7806642111021,-111.255253550224,123.891786883557
29,"RF",11,8.32153333333333,1,-50.174784218823,66.8178508854897,-66.7576774263845,83.4007440930512,-81.1408642111021,97.7839308777687,-109.251986883557,125.895053550224
30,"RF",19,22.2201666666667,1,-36.2761508854896,80.716484218823,-52.8590440930511,97.2993774263845,-67.2422308777687,111.682564211102,-95.3533535502241,139.793686883557
31,"RF",21,50.0932,1,-8.40311755215633,108.589517552156,-24.9860107597178,125.172410759718,-39.3691975444354,139.555597544435,-67.4803202168908,167.666720216891
32,"RF",50,48.4747666666667,1,-10.0215508854896,106.971084218823,-26.6044440930511,123.553977426385,-40.9876308777687,137.937164211102,-69.0987535502241,166.048286883557
33,"RF",28,29.1773666666667,1,-29.3189508854896,87.673684218823,-45.9018440930511,104.256577426385,-60.2850308777687,118.639764211102,-88.3961535502241,146.750886883557
34,"RF",18,61.9063333333333,1,3.41001578117697,120.40265088549,-13.1728774263845,136.985544093051,-27.5560642111021,151.368730877769,-55.6671868835575,179.479853550224
35,"RF",10,19.9878333333333,1,-38.508484218823,78.4841508854896,-55.0913774263845,95.0670440930511,-69.4745642111021,109.450230877769,-97.5856868835575,137.561353550224
36,"RF",59,60.2708,1,1.77448244784367,118.767117552156,-14.8084107597178,135.350010759718,-29.1915975444354,149.733197544435,-57.3027202168908,177.844320216891
37,"RF",109,136.534866666667,1,78.0385491145107,195.031184218823,61.4556559069492,211.614077426385,47.0724691222316,225.997264211102,18.9613464497762,254.108386883558
38,"RF",114,71.0666,1,12.5702824478437,129.562917552156,-4.01261075971784,146.145810759718,-18.3957975444354,160.528997544435,-46.5069202168908,188.640120216891
39,"RF",47,50.2141666666666,1,-8.28215088548973,108.710484218823,-24.8650440930512,125.293377426384,-39.2482308777688,139.676564211102,-67.3593535502242,167.787686883557
40,"RF",135,115.759566666667,1,57.2632491145107,174.255884218823,40.6803559069492,190.838777426385,26.2971691222316,205.221964211102,-1.81395355022377,233.333086883558
41,"RF",92,122.532233333333,1,64.0359157811767,181.028550885489,47.4530225736152,197.611444093051,33.0698357888976,211.994630877768,4.95871311644223,240.105753550224
42,"RF",21,18.4888666666667,1,-40.0074508854896,76.985184218823,-56.5903440930511,93.5680774263845,-70.9735308777687,107.951264211102,-99.0846535502241,136.062386883557
43,"RF",79,122.4145,1,63.9181824478437,180.910817552156,47.3352892402822,197.493710759718,32.9521024555646,211.876897544435,4.84097978310923,239.988020216891
44,"RF",114,90.6115666666667,1,32.1152491145104,149.107884218823,15.5323559069489,165.690777426385,1.14916912223131,180.073964211102,-26.9619535502241,208.185086883557
45,"RF",29,29.9426666666667,1,-28.5536508854896,88.438984218823,-45.1365440930511,105.021877426385,-59.5197308777687,119.405064211102,-87.6308535502241,147.516186883557
46,"RF",26,32.8638,1,-25.6325175521563,91.3601175521563,-42.2154107597178,107.943010759718,-56.5985975444354,122.326197544435,-84.7097202168908,150.437320216891
47,"RF",97,135.001166666667,1,76.5048491145106,193.497484218823,59.9219559069492,210.080377426385,45.5387691222316,224.463564211102,17.4276464497762,252.574686883558
48,"RF",137,124.342666666667,1,65.8463491145107,182.838984218823,49.2634559069492,199.421877426385,34.8802691222316,213.805064211102,6.76914644977623,241.916186883558
49,"RF",15,13.9278333333333,1,-44.568484218823,72.4241508854896,-61.1513774263845,89.0070440930511,-75.5345642111021,103.390230877769,-103.645686883557,131.501353550224
50,"RF",103,79.9182333333333,1,21.421915781177,138.41455088549,4.83902257361547,154.997444093051,-9.54416421110209,169.380630877769,-37.6552868835575,197.491753550224
51,"RF",37,49.0414333333333,1,-9.45488421882303,107.53775088549,-26.0377774263845,124.120644093051,-40.4209642111021,138.503830877769,-68.5320868835575,166.614953550224
52,"RF",114,152.975666666667,1,94.4793491145107,211.471984218823,77.8964559069492,228.054877426385,63.5132691222316,242.438064211102,35.4021464497762,270.549186883558
53,"RF",100,90.7587666666667,1,32.2624491145104,149.255084218823,15.6795559069489,165.837977426385,1.29636912223131,180.221164211102,-26.8147535502241,208.332286883557
54,"RF",21,45.476,1,-13.0203175521563,103.972317552156,-29.6032107597178,120.555210759718,-43.9863975444354,134.938397544435,-72.0975202168908,163.049520216891
55,"RF",54,57.6286,1,-0.867717552156336,116.124917552156,-17.4506107597178,132.707810759718,-31.8337975444354,147.090997544435,-59.9449202168908,175.202120216891
56,"RF",72,58.5291666666666,1,0.0328491145102632,117.025484218823,-16.5500440930512,133.608377426384,-30.9332308777688,147.991564211102,-59.0443535502242,176.102686883557
57,"RF",28,45.2975666666667,1,-13.1987508854896,103.793884218823,-29.7816440930511,120.376777426385,-44.1648308777687,134.759964211102,-72.2759535502241,162.871086883557
58,"RF",128,155.5995,1,97.1031824478437,214.095817552156,80.5202892402822,230.678710759718,66.1371024555646,245.061897544435,38.0259797831092,273.173020216891
59,"RF",14,15.1610666666667,1,-43.3352508854896,73.657384218823,-59.9181440930511,90.2402774263845,-74.3013308777687,104.623464211102,-102.412453550224,132.734586883557
60,"RF",77,142.781266666667,1,84.2849491145107,201.277584218823,67.7020559069492,217.860477426385,53.3188691222316,232.243664211102,25.2077464497762,260.354786883558
61,"RF",8,17.7979,1,-40.6984175521563,76.2942175521563,-57.2813107597178,92.8771107597178,-71.6644975444354,107.260297544435,-99.7756202168908,135.371420216891
62,"RF",121,145.910433333333,1,87.4141157811767,204.406750885489,70.8312225736152,220.989644093051,56.4480357888976,235.372830877768,28.3369131164422,263.483953550224
63,"RF",94,87.6101333333333,1,29.113815781177,146.10645088549,12.5309225736155,162.689344093051,-1.8522642111021,177.072530877769,-29.9633868835575,205.183653550224
64,"RF",118,145.566333333333,1,87.0700157811767,204.062650885489,70.4871225736152,220.645544093051,56.1039357888976,235.028730877768,27.9928131164422,263.139853550224
65,"RF",50,68.0018666666667,1,9.50554911451037,126.498184218823,-7.07734409305114,143.081077426385,-21.4605308777687,157.464264211102,-49.5716535502241,185.575386883557
66,"RF",131,146.2244,1,87.7280824478437,204.720717552156,71.1451892402822,221.303610759718,56.7620024555646,235.686797544435,28.6508797831092,263.797920216891
67,"RF",126,89.3658333333334,1,30.8695157811771,147.86215088549,14.2866225736156,164.445044093051,-0.0965642111019918,178.828230877769,-28.2076868835574,206.939353550224
68,"RF",113,126.435466666667,1,67.9391491145107,184.931784218823,51.3562559069492,201.514677426385,36.9730691222316,215.897864211102,8.86194644977623,244.008986883558
69,"RF",10,13.6293333333333,1,-44.866984218823,72.1256508854896,-61.4498774263845,88.7085440930511,-75.8330642111021,103.091730877769,-103.944186883557,131.202853550224
70,"RF",34,32.2989333333333,1,-26.197384218823,90.7952508854896,-42.7802774263845,107.378144093051,-57.1634642111021,121.761330877769,-85.2745868835575,149.872453550224
71,"RF",107,164.028066666667,1,105.531749114511,222.524384218823,88.9488559069492,239.107277426385,74.5656691222316,253.490464211102,46.4545464497762,281.601586883558
72,"RF",63,90.2969,1,31.8005824478437,148.793217552156,15.2176892402822,165.376110759718,0.834502455564603,179.759297544435,-27.2766202168908,207.870420216891
73,"RF",90,84.1314333333333,1,25.635115781177,142.62775088549,9.05222257361547,159.210644093051,-5.33096421110208,173.593830877769,-33.4420868835575,201.704953550224
